regulatoryGene	targetGene	weight
ATF4	ADAMTS1	0.266497783090317
ARID2	AGA	0.266352006594145
ATF2	ARF4	0.265745792987376
BBX	ANKRD9	0.265281735771722
ATF6	AC004076.9	0.264977524488815
ATF4	AC005307.3	0.264005559126839
ARID3A	ANP32E	0.263460979780651
BACH1	AFMID	0.263304224071471
ATF3	AP3M2	0.262646269435688
ATF2	APH1B	0.262374622206743
ARID2	ARHGEF7	0.262237682967802
ATF4	AGA	0.261981380452881
ARNT2	AIFM1	0.261783796074097
BBX	AHNAK	0.261597836557344
ATF4	AC012146.7	0.261414823235494
ATF6B	AGPAT4	0.261227106227903
ARID3A	ADAM10	0.260875366322634
ATF4	ATF6	0.260753833743122
ATF4	ABCB7	0.260100578396304
ATF4	APOOL	0.259769503157027
ARID3A	ACP1	0.259453838166377
BACH1	ARHGEF16	0.259198006891323
ARID3B	ACOXL	0.258700050211791
ATF6	ADCK5	0.258366507892969
ATF4	ADH5	0.258270156712195
BACH1	BAZ1B	0.258269321409133
ATF1	ASTN1	0.258125914282895
ATF4	ARCN1	0.257834986281419
ATF6	ANKRD27	0.257807553972338
ATF6	AHNAK	0.257689080802618
ARID3A	ADSL	0.257666089112022
ATF1	ACAP1	0.257563673886439
ARID2	ARID1A	0.257558393747124
BBX	APOE	0.257277642731663
BBX	B4GALT5	0.256491577828314
ATF4	ALDH2	0.256347963368787
ATF6	ADCK3	0.256342775252173
ATF3	ANKS6	0.256239006020688
BBX	ASAH1	0.255899549178875
ARID3B	AP3M2	0.255713384696744
ATF4	ATP1A1-AS1	0.255444531057197
ATF6	AP000487.5	0.255381262392496
ATF6B	ARF1	0.255092019937682
BACH1	APBB1	0.255051511497926
ATF1	APPL1	0.255009231635084
ARID3B	ARVCF	0.254865750482917
BACH1	ATP5S	0.254597799617604
ATF6B	BAZ1A	0.254430386663615
ARID2	AK4	0.254268128347622
ATF6	ATP5A1	0.254224370847325
ATF4	ARAP1	0.254170679316525
ARID3A	APEX1	0.254156462339923
ATF6	AZIN1	0.253804226896003
ARID3A	ATG12	0.253709817103446
ATF4	APOC1	0.253629816651647
ATF3	ADRM1	0.253513814657781
ATF6	AK4	0.253432001003438
ATF4	APH1B	0.253149763541944
ATF6B	AIF1	0.253138658494442
ARNT2	ACSL3	0.252633432671614
ATF2	BCAR1	0.252193829091047
ARNT2	AR	0.25188920017385
ATF6	ASF1A	0.251779750461057
ATF1	ANAPC13	0.251770993599168
BBX	ANKRD12	0.251734947339519
ATF4	AIFM2	0.251717348136658
ATF6	ATP9B	0.2514749755381
ATF1	ARL3	0.251419385658496
ATF3	AUNIP	0.251143288583683
ARID3A	AAMDC	0.251114817605444
ATF2	AADAT	0.251043468539607
BBX	ASUN	0.251020303473801
ATF4	ARFGAP2	0.250835978546436
ARID2	AUNIP	0.250820928830052
ATF4	ASB1	0.250759249007283
ATF6B	AGO2	0.250682894297586
ATF4	ARSK	0.250609835786827
ATF4	AKIP1	0.250471587568171
BBX	AHSA1	0.250428033625147
ATF3	AMBRA1	0.250408063045603
ARID3A	ARFGEF1	0.250308631951028
ATF1	ACSBG1	0.249829067858772
ATF2	ABR	0.249408485486137
BACH1	ACOT9	0.248695762731114
ARNT2	ANKRD27	0.24863539212772
ATF6	ANO9	0.248537217745745
ATF4	AIMP1	0.248341598467801
BBX	ANO6	0.248316183598066
ARID3B	ARHGEF2	0.246925824126771
ATF6	ATF1	0.246380825747505
ATF6	ARPC1B	0.246314170110541
ARID2	ANO8	0.245976111229678
ARID3B	ATL3	0.245490262754871
ATF1	AFF1	0.245320136641784
ATF6	ABT1	0.244585441773516
BBX	ANO8	0.244584315226751
ATF4	ATM	0.244467918998333
ATF3	BBS4	0.244327109924803
ATF1	APEH	0.244256196633893
BBX	AMD1	0.243867511083933
BBX	BAG6	0.243659323181072
ARID2	ANK3	0.243559038855014
ATF1	ARHGAP5	0.243420259197723
AR	ARNT2	0.243271270623662
BBX	AP1B1	0.243086565204947
ATF1	AAMP	0.242925380519263
ATF4	APTR	0.242590723448258
ATF4	ACLY	0.24216262568574
ATF6B	AKR1B1	0.242113803017286
ATF2	ACSM3	0.241968622570613
ATF6B	AAK1	0.241916537493073
ATF3	ATF6	0.241744546543336
ATF3	ADAM22	0.241244927673265
AR	AASDH	0.240990979857205
BACH1	ARHGAP5	0.240588221931632
ATF6	AC004453.8	0.240544287596432
BBX	ACVR1	0.240535842909129
BBX	BAD	0.240433170510314
BBX	ATP5H	0.240275388035151
BBX	ARL8B	0.240199975658962
ATF6	ATP2A2	0.239904759978449
BACH1	AC073071.1	0.239899341216714
ARID2	ANKRD18CP	0.239840794479944
ATF4	ATG13	0.239770967858955
ATF1	AHSA1	0.239742333406402
BBX	ADCK3	0.239624729611985
ATF6	ACSBG1	0.239181066282718
ATF6	ANLN	0.238727191569981
BBX	ACTN1	0.238316747271916
ARID3B	AUNIP	0.238261022290756
ATF6	ACTR5	0.238233959348029
BACH1	AASS	0.2377399020397
ATF3	ATAD2	0.237514085926578
ATF2	ACAT1	0.237291335572161
BBX	ARAP1	0.237014142544892
ATF6B	ARMC1	0.236956804166976
AR	ATP6V0B	0.236947827504691
ARID3B	ANKS6	0.236915432247404
ATF2	ARL4A	0.236883967252668
ARID3B	ABHD2	0.236473033059587
ATF2	ADD2	0.236285411475338
ATF4	ABCA5	0.236152735848016
ARID3A	AKAP8L	0.236072749663762
BBX	APPL1	0.235728197130195
ATF4	APBB2	0.235685448927553
ATF6B	ARHGDIA	0.235660892981044
ATF4	ARMC6	0.235615041923568
BACH1	AGPAT2	0.235035802892696
BACH1	ASAP3	0.235000103997926
ATF4	ANAPC11	0.234752198529066
ATF6B	AFF4	0.234718843651189
BACH1	AK3	0.234628959016888
ARID3B	AC004453.8	0.234626476489741
ATF6B	ATXN3	0.234454616586331
ARNT2	AUTS2	0.234309683879145
BACH1	AKAP1	0.234141050294288
ATF1	ATP8B2	0.233930938290115
ATF6	BAIAP2L1	0.233875929344101
ARNT2	AKR7A2	0.233517293208019
ATF4	ATG4C	0.233373359608414
ARID3A	ACTN1	0.233303562412036
BBX	ARHGEF4	0.23279112866559
ATF4	ATP6V1G1	0.232307960522563
ATF4	ARFGAP3	0.232188722033495
ATF4	AC073071.1	0.231923274093573
ARNT2	ABCB7	0.23181723069463
ATF2	ATP6V1D	0.231706735356625
ATF4	APBA2	0.231678022647138
ATF6	ANAPC13	0.231633331558949
ATF2	ARL3	0.231396495875536
BBX	AHI1	0.230527791406623
ARID3A	AC069277.2	0.230354007152805
AR	ASCC3	0.230253032799708
ATF4	AP1S2	0.230022050004575
BACH1	APBB2	0.229844324288544
ATF4	APOA1BP	0.229217697896071
ATF2	AP2B1	0.22920108864071
ATF4	ACTR6	0.229107165436663
ATF6	AADAT	0.229078572317129
ARID3A	AZIN1	0.229071070978161
ARID3A	ATP5G2	0.22892322458402
ATF6	ABHD3	0.228753232122489
ARID3A	ACD	0.228594861322347
ATF6B	ATAD1	0.228505038682576
ARID3B	ARAP3	0.228476364460103
ATF6	ACAP1	0.228237798981622
AR	ANAPC11	0.228163232673411
ATF4	ADSL	0.228158466170058
ATF2	ATG16L1	0.227696218512359
ATF6	ADGRB1	0.227623752438075
ATF4	ACAD8	0.227562908178248
BBX	AGO1	0.227508480764981
ATF4	ATP1B1	0.227277259619937
BBX	AKIRIN2	0.226849818227748
ARID3B	APPBP2	0.226341755792592
ARNT2	ALDH1A1	0.226333512278017
ATF1	ARID3B	0.225963725671749
ATF1	AP4M1	0.225820493171476
ATF6	ABCD4	0.225726409067134
ARID3A	ART5	0.225529678639427
ATF4	AC093838.4	0.225440600473364
ATF6	AIMP2	0.225415284978184
ATF6	AGTRAP	0.225097298938252
AR	AMBRA1	0.225021598153044
ATF4	ATF3	0.224740429208223
ATF4	ADGRL3	0.224377442232406
ATF1	BAG1	0.224296554555536
ATF4	ATL3	0.223764607854743
BBX	AUNIP	0.223728855341474
ATF1	AK6	0.223728099090325
ATF2	ATP5C1	0.223494686439453
ATF6	ATP1B3	0.2233268535585
BBX	ARPC5	0.223085034452191
ATF4	APBA3	0.222859861756469
ATF4	ACSS3	0.222713441653496
AR	ASH1L	0.222483623447878
ATF4	AGTRAP	0.222454600365745
BACH1	ATIC	0.222363863951849
ATF6B	ATAD2	0.222213479400578
ATF2	BCAP31	0.221876112443371
ARNT2	B3GALT5-AS1	0.221693764686161
ARID3B	ALKBH2	0.22145235114337
ATF6	ANKRD37	0.221122747236986
ATF4	ANO8	0.22097429221412
ATF1	ARFIP1	0.22059056187585
BACH1	AAAS	0.220532179539274
ATF6	ATP2B4	0.220485165237493
ATF6	APLP2	0.220267358562248
ARID2	AC093818.1	0.220151465717527
ATF4	ALDH9A1	0.220042634659497
ATF4	ATPAF1	0.219734108358584
ATF6	BAP1	0.219617010756053
ATF4	ARFGEF2	0.219395260220138
ATF4	ANKRD28	0.219265611243085
ATF4	AC004980.7	0.219261564515743
BBX	ABHD2	0.219086107043566
ATF6	ALDH7A1	0.219031857497635
ATF4	ATRX	0.218975522654317
BBX	ADCY2	0.218912283242822
ATF6	AAMDC	0.218889119539044
ATF4	ANKRD37	0.218803734046825
BBX	ATP6V0B	0.218690534189336
BBX	APOA1BP	0.218637346214888
ARNT2	APBB2	0.218621692938465
ATF4	ANTXR1	0.21860095224097
ATF4	ASNS	0.218580887232675
ATF6	AK6	0.218244805652135
ATF4	BAZ2B	0.218236759298173
BBX	AC006994.2	0.217931829539392
ATF4	ATG16L1	0.217806704854923
ATF2	ACAT2	0.217703262935012
ARID3A	ATP2A2	0.217296406008821
ATF4	ATF7IP2	0.217164438801293
ARID3B	ACTL6A	0.21703731229271
ATF2	ARIH2	0.216928080134938
ARID2	ACOT9	0.216884724550186
ARID3B	AIF1L	0.216775938884466
ATF4	ANGPTL4	0.21665363566519
ATF4	AIG1	0.216409372992852
ATF6	BANF1	0.216309275135382
ATF4	ASTN2	0.216128645452814
BBX	ACP2	0.215871985142766
ARNT2	ACYP2	0.215737075979796
ATF4	ATG16L2	0.215692320361096
ATF2	AKIRIN2	0.215563114795002
ATF6	ARPC1A	0.215464912227079
ATF4	ARVCF	0.215381501813126
BBX	ARMC1	0.215283782344953
ARNT2	ARSK	0.215277931038762
ATF6	AC073071.1	0.215072007965282
ATF4	AP3D1	0.215060403178856
ATF1	BASP1	0.214931343803244
ATF4	ACADM	0.214905265955123
BACH1	ACADM	0.214678903366529
ARID3A	ASF1B	0.214026581240418
ATF4	APPBP2	0.213737203057684
ATF4	ATP5I	0.213648913099434
ATF4	ADO	0.213284038045177
ATF6	ACBD6	0.212965018046986
ARID2	AGO1	0.212916377884396
ATF6	ARFGAP3	0.212476236404294
BBX	ARL6IP5	0.212125583801077
BBX	ALG3	0.211970501069874
ATF3	ACER3	0.211917041298624
ATF6	AP002856.5	0.2117406228783
ATF1	BAG6	0.211711996052898
ATF4	ARF5	0.211558508377268
BBX	AC009120.6	0.211436115237211
ARID2	ANXA7	0.211221599546113
AR	ADSS	0.211130764483115
BBX	AKTIP	0.210933973767036
ARNT2	ACACA	0.210616056748707
ATF2	ATP1B1	0.210501289620449
ARID3B	BBS4	0.210433467198517
BBX	AURKA	0.210415742792586
ATF1	ATP5H	0.210382673359985
BBX	ARHGAP32	0.21029150399353
ATF6B	ANXA5	0.210290052385046
ATF4	APOO	0.210250480746095
ATF4	ACVR1	0.210007262698503
ARID3B	ANKS1A	0.209726103008044
ATF4	AR	0.209721140296038
ATF4	ARID2	0.20941900801821
ARID2	APEX1	0.20932500737008
ATF6	AKT3	0.209103101167429
ATF4	AIFM1	0.209058861366803
ATF6	ATP5J	0.208660005519045
ATF4	ANKRD35	0.208468522047015
ATF2	ACLY	0.208318945644204
ATF1	AKAP10	0.208175925376029
ATF4	AKR1A1	0.208150802919606
BBX	ATP11A	0.207346262220445
ATF6	ATP6V0E1	0.207302405754184
ATF4	ASXL2	0.207289499031922
ATF2	AASDHPPT	0.20724857595133
ARID2	AXIN1	0.207218234471399
AR	AGTPBP1	0.207031538208576
ARID3A	BAZ1B	0.206904534550837
ATF4	ACTR8	0.206773439791723
ATF1	B4GALNT4	0.206631806530195
ATF4	ARV1	0.206276704142453
ATF4	ATF1	0.206245074546363
ATF1	AIMP2	0.206184273584497
ATF6	ANXA1	0.206060057105708
ARNT2	BCAM	0.205716706606836
ARID3A	ACVR1	0.205357404597864
ATF4	ANP32A	0.20516444402386
ATF4	ANXA1	0.205087198393587
ATF4	AUH	0.204996303283752
BBX	ALG5	0.204989414699918
ATF6	ARHGAP5	0.204685314989407
ARID3A	AP2B1	0.204145644548839
BBX	ACSL4	0.204144147851882
ATF6	ATP5G1	0.204117974071878
ATF4	AASS	0.203897443295063
ATF4	ASPSCR1	0.203434789238542
BBX	AUH	0.203221200572185
BBX	APBA2	0.203122476926573
BACH1	AFG3L2	0.202883132219449
ATF6	ACAD8	0.202723248784298
ATF6	ADI1	0.202716562671582
ATF4	AGPAT1	0.202707657666704
ARID2	ACAP1	0.202487804976569
ATF6	ACBD3	0.202466595580284
ATF6	ARAP1	0.201989348632601
BBX	ACTC1	0.201892438643269
ATF4	ASH1L	0.201862085840575
BBX	BBS4	0.201570608025416
ATF4	ARRB2	0.201397258896539
ARID3A	BAZ1A	0.201370128215594
ARID2	AP3D1	0.201313644802144
ATF6	B4GALNT4	0.201285902397156
BACH1	ANKRD36	0.201228781919114
ATF4	ATAD2	0.201058236073336
ATF2	B3GLCT	0.201050237220218
ARID3B	ADAMTS19	0.200662909980655
ATF6B	ARL4A	0.200468166786834
ATF4	ALDH7A1	0.200408394327528
ATF6B	ACTR6	0.200224829954114
ATF4	BAG6	0.200216665968108
ATF4	AMT	0.200019405232756
ATF4	ADCK5	0.199699119015498
ATF6	ATXN2	0.199670490860012
ARID2	AMZ2	0.199308606606469
ATF6	ADAMTS16	0.199193710710537
ATF4	AFMID	0.199059703789355
ATF6B	ADH5	0.198511044460235
ATF2	ADAMTS19	0.198348357678378
ATF6	AAAS	0.198243179283496
ATF3	ACTR3	0.198064030526259
AR	ADAM22	0.197455833176001
ARID2	BAG4	0.197384340244384
ATF1	ANKRD28	0.197301655102144
ARID3B	ANO6	0.197179615154345
ARID3B	ATP5SL	0.196881747105724
ATF4	ANAPC16	0.196684317544692
ATF6	ARPC5	0.196466565698253
ATF6	ASAH1	0.196361756741696
ATF4	BAG4	0.196258973836231
ATF2	ARSK	0.196204309226416
ATF4	ARMC10	0.196203493508543
ATF4	AP5Z1	0.196200191247876
ATF6	ASH2L	0.196194455401447
BBX	ANAPC1	0.195781638355399
ATF4	BCAS2	0.19565251769143
ATF4	ARL4C	0.195533701825229
ATF6	AKIRIN1	0.195478998988887
ATF1	AP3M2	0.195295291855602
ARID2	ANKRD28	0.195281931294958
ARID3A	AMD1	0.195055456664802
ATF3	BAZ1A	0.195036377167622
ARID3A	AEBP1	0.194979674681887
AR	ACAD8	0.194947344306356
BBX	ADPGK	0.194698580075806
ATF3	ATP6V1D	0.194689807006286
ARID2	ASH1L	0.194559002591352
ARID3B	AUTS2	0.194408124202073
BACH1	ABCE1	0.194142438112806
ATF6	AFF1	0.194094547683422
ARID3B	ATAD2	0.193829607430394
ARID3B	ARHGAP26	0.193715365957692
ATF1	AFG3L2	0.193519566206395
ATF6	ANAPC16	0.193306751881235
ATF4	AHSA1	0.193242578175255
ARID2	ACO2	0.193155238675372
BBX	AUP1	0.19308382573544
ATF1	ABI2	0.193048003824839
ARID3A	AP2S1	0.19304025464738
BBX	B3GLCT	0.192620410513309
BBX	ARHGAP44	0.192517659607215
BBX	AP1AR	0.191930514356007
ATF6	AC024560.3	0.191542644433289
ATF4	ADAMTS16	0.191529579164213
ATF6	AC004967.7	0.191485207005808
ARID3A	AC093818.1	0.191345020297368
ATF4	AC007969.5	0.190968657203374
ATF1	AIF1L	0.190791820842367
AR	ATG7	0.190444472453808
ATF2	ARG2	0.190437904560343
ATF6	ARHGEF2	0.190419157962282
ATF6	ATP5SL	0.190290705979077
ATF4	ABHD5	0.190263734480458
ATF2	ARHGAP23	0.18983499271083
ARNT2	APRT	0.189530234151273
BBX	ATG4B	0.1894412792395
ATF4	ATP5E	0.188795413117486
BBX	APBB1	0.18877820027112
ATF4	ARID1B	0.188724938099934
BACH1	ARL6IP6	0.188651209837278
ATF4	B4GALNT4	0.18847712511371
ATF4	B2M	0.188383064483634
ATF1	ADM	0.188334542436331
ATF6	ARIH1	0.188231867272823
ARNT2	AASDHPPT	0.18815348674652
ARNT2	ARMC8	0.188111956423528
ARID2	ASNS	0.188071931954027
ATF6	AGPAT5	0.187904686981973
ARID3A	ACACA	0.187423020267148
ATF4	ARHGAP10	0.187391109999499
ATF2	ASIC2	0.187377200185544
ATF4	ASB13	0.187319446464551
ATF2	AAR2	0.187282000896175
ATF3	ACYP2	0.187070294704484
ATF4	AKNA	0.186585655196216
ATF3	AFF1	0.186346879288696
ATF6	ANP32A	0.186215887844334
BACH1	ANAPC7	0.185975230397304
ATF1	ASXL2	0.18577122967324
ATF3	ARHGAP32	0.185760375967873
ATF3	AZIN1	0.185678226060832
ATF2	AK3	0.18554868717431
ATF2	ADCK3	0.185355963363109
ATF6B	ANXA1	0.184985123012109
ARID2	AKR1A1	0.184803707055291
ARID3A	ATF1	0.184711921154495
ARNT2	ADPRHL2	0.184708317455319
ARID2	ANO10	0.184624378062388
ATF6	AIFM1	0.184562883088401
BBX	ATP6V1G1	0.18433807675907
BBX	ADSL	0.184196120583151
ARNT2	API5	0.184165821840128
ARID2	ANKRD50	0.184095906065138
ARID3B	BBS2	0.183730505641912
AR	ACAP2	0.183596095098244
ATF4	ATP6V1E1	0.183561910122075
AR	ACOT7	0.183454779240878
ARID2	APPBP2	0.18343130485235
ATF3	AP002856.5	0.183133839948782
ATF6	ANKRD17	0.183113647580149
ATF4	AQR	0.182900018942884
ATF1	A2M	0.182849366092302
ATF4	ACAP1	0.182816832779636
ATF6	ASAP3	0.182702828252899
AR	ATXN7L1	0.182675448702539
ATF4	BCAP31	0.182600304250818
ATF6B	ALG3	0.18258031622623
ATF4	B4GALT7	0.182486847027839
ATF4	ATOX1	0.182216348300941
ARID3B	ANKRD50	0.182208063369238
BACH1	ANXA7	0.182169066038762
ATF1	ACP1	0.182151395706731
ATF4	ARF4	0.182091918231968
ATF2	ANKRD18B	0.181999965118891
ATF2	ATP1A1	0.181555061754386
ATF4	AC012358.8	0.181541023584985
ATF4	AAMDC	0.181480754792841
ATF4	ARPC1A	0.181440787742959
ARID2	ATG16L1	0.181290524223814
ATF4	ATAD1	0.181189031637228
ARID3A	AXIN1	0.180837224721823
ATF4	B3GALNT2	0.180768087916975
BBX	ARFRP1	0.180220901998399
AR	ANKRD11	0.180207353654515
ARID2	BCAT2	0.180052450765628
BACH1	ARIH1	0.179970558998516
BACH1	ASF1B	0.179782723804147
ARID3A	AQR	0.179325792958236
AR	AKAP13	0.179233513142042
ATF2	AP3D1	0.179192278530573
BBX	BCAT2	0.179076552423905
ATF4	AHNAK	0.178801993842439
ATF4	APTX	0.178758219271639
ATF4	AC093323.3	0.178751971302208
ATF2	ASXL2	0.178642499206989
ATF6	ANKRD36	0.178604759566773
ATF4	ANKRD26	0.178568179485849
ATF4	AC013461.1	0.178499242154094
ATF4	ANKS3	0.178473123344515
AR	AUTS2	0.177875791430078
ATF4	ATP5G2	0.177709734630637
ATF6	ARID4B	0.177604612567354
ATF2	ARAP1	0.177400080954159
ARID2	ARV1	0.176746415948159
ARID2	AGO2	0.176640306258672
ARNT2	ABT1	0.176360412509009
ATF1	ARHGAP23	0.176148420371342
ARID3A	ASH1L	0.17614312176414
BACH1	ARL6	0.175871768827329
ATF1	ATP5J	0.175626689949623
ATF4	AGO2	0.175501769029002
BBX	ATF6B	0.175482477898637
ATF4	ATF6B	0.175167404012269
ARNT2	BARD1	0.175100620077561
ARID2	BASP1	0.175084950909783
ATF1	ATF2	0.175053847538696
ATF4	ANAPC4	0.175032050731319
ARID3A	ANKRD28	0.174756906707486
ATF1	ANKRD12	0.174610259921921
BBX	ADSS	0.174577889025399
AR	ANXA1	0.174338892744283
ATF6	ANKRD28	0.174201627970022
BBX	ABCF1	0.174156413390192
ATF2	AC093818.1	0.174123915300138
ATF4	AGPAT5	0.174097866151391
ATF6B	ABR	0.17392689395914
BACH1	AC005307.3	0.173911470476188
ATF6	ABHD5	0.173767876597746
ARID3B	ARHGAP11A	0.173736018724372
ATF2	ATG16L2	0.173720111636792
ATF1	ASUN	0.173499617306077
ARID3A	ACADVL	0.173472761357317
ATF6	ARL8B	0.173399094305602
ATF6	ACTR3	0.173376468910863
BBX	ATP6AP1	0.173182234469998
ATF4	AC004076.9	0.1730629769766
ARID2	ATXN7L1	0.173047003714801
ATF6	BACH1	0.172965317190795
ARNT2	B4GAT1	0.17292093417343
BACH1	B3GALT5-AS1	0.172891971381347
ATF6B	ABHD5	0.172591005706623
ATF4	AEBP1	0.172533918019169
AR	ARIH1	0.172475993501338
BBX	AXIN1	0.17232817940537
ARID2	ALMS1	0.172192616023441
ARID2	BAMBI	0.17204417359966
ATF6	AGPAT4	0.171875429777398
BBX	ATE1	0.171837580795754
BBX	BCAP29	0.171426763310268
AR	ARID4A	0.170877708889917
BBX	AC011043.1	0.17063194495896
BBX	ACTA2	0.170431768282814
ARID2	ADAM10	0.170043962109716
BBX	AC013461.1	0.170041898856373
ATF4	ARPC2	0.169960581787865
ARID3A	ARIH2	0.16979680414547
ATF2	ACSBG1	0.169747511854497
ATF4	ADGRV1	0.169741317425754
BBX	AREL1	0.1697131677545
ATF2	AKAP1	0.169478417159544
ARID3A	ATXN7L1	0.169445880691518
BBX	ANXA1	0.169397226595345
ATF4	BASP1	0.169112301152222
BBX	ARIH2	0.168867652108238
ARNT2	ADAM12	0.168857195055707
ATF4	ABR	0.168826236685022
ATF6	ASXL2	0.168632471096311
ATF1	ACAD8	0.168321217415617
BBX	ADCY3	0.168145648648225
ARID3A	ATHL1	0.168083500998554
ATF3	ACOXL	0.168058425053831
BBX	ASS1	0.167949763187188
ARID2	BCAS2	0.16794558841648
ATF4	ATG3	0.167945227131573
ATF6B	ATIC	0.167811415650919
ATF1	BBS2	0.167626132282856
ARID2	ANXA5	0.167616708068996
BBX	ANAPC4	0.167200034737871
ARID3A	BCCIP	0.167092613210698
ATF4	ADAM17	0.167040495893568
ARID3A	ATL2	0.166988160859054
ATF6B	ANKRD26	0.166913441937931
BACH1	AP1G2	0.166898601287637
BBX	ARHGAP35	0.166884406304966
ATF6B	ANAPC5	0.16683178672838
BACH1	ANO10	0.166765959303471
BBX	ADAMTS8	0.166336528302987
ATF4	AMZ2	0.166195383415165
ATF2	ATR	0.166155839435178
BBX	ADIPOR2	0.166095629048207
ATF6	ACTR2	0.165975444311182
ATF4	B3GNT2	0.165973028456019
ARID3A	AGO2	0.165940769528747
ATF3	ATXN2L	0.165927378326467
ARNT2	ARFGAP3	0.16574927505489
ATF1	ARGLU1	0.165574235221948
ATF1	APPBP2	0.165532898972798
BBX	AGPAT1	0.165470046259289
ATF4	AP1G2	0.165460326896151
BBX	ARRDC1	0.16521555032273
ARID3B	ATP11C	0.165174352908695
ARNT2	B2M	0.164989995025224
ATF6	ABL1	0.164780993194168
ATF4	ATF7IP	0.164555677137331
ATF6	ANKRD11	0.164554812367666
ATF4	ARID4A	0.164465610410545
ARID2	AMDHD2	0.164304480822432
BBX	AIMP1	0.164159567691239
BBX	API5	0.163997127381401
ARID3A	B4GAT1	0.163783447042533
ATF6	ARHGEF12	0.163766745546476
ARID3B	AC116614.1	0.163675179088286
ATF4	AP2B1	0.163342193294217
ARID3A	BCAT2	0.163309708870793
ARID3A	ANXA2	0.163178112013466
ATF1	AQR	0.163008535578506
ATF6B	ARHGAP26	0.162994338559448
BACH1	ACAT2	0.162964640354214
ATF6	ANKRD9	0.162782425803516
ATF4	ACAA1	0.162736072897346
ATF4	ANLN	0.162649173589839
ATF6	ANGEL2	0.162554606514333
ATF1	ASIC2	0.162365200683865
ATF4	AKAP9	0.161935551653535
BBX	AC007204.2	0.161830241403436
ATF4	ARL17B	0.161783284454314
ATF4	ADM	0.161713263398329
ATF1	ACACA	0.161671922355089
ATF4	ATP1A2	0.161663042952699
BACH1	ACOT13	0.161318922607715
ATF6B	AP000487.5	0.161280343513783
BBX	ATIC	0.161179091526793
ATF1	ARG2	0.160916304774063
ATF2	API5	0.160782772977633
ARID2	AUH	0.160097743379858
ARID3A	ARHGAP11B	0.159996851014451
ATF4	ABCF1	0.159543246470479
ARNT2	ATG14	0.159354238511988
AR	ATF6	0.159281536195246
BBX	ASPM	0.159153667616947
ATF6	ALDH1A1	0.15913263327089
BACH1	ABCB7	0.159116550976835
ATF6	AKAP1	0.158937437835029
ATF4	ANKRD17	0.15887611638405
ATF4	ATXN7L1	0.15864963577963
ATF4	AP000487.5	0.158390967490028
ATF6	APOE	0.158253918736277
ATF6	AP3B1	0.158100709389922
BACH1	B3GAT2	0.157491676835523
ARID3A	ATG16L1	0.157487656008369
ATF4	ADAMTS19	0.157367154174541
ATF4	BCAS3	0.157318938794272
ATF4	BCAM	0.157237251653485
ARID3A	ANKRD12	0.157123752335042
ATF1	ADAM17	0.156961110262533
ARNT2	APMAP	0.156857520747639
BACH1	AIFM1	0.156806556772851
ATF4	AMBP	0.156761455023481
ATF4	ALCAM	0.156760924583452
AR	ASNS	0.156714117411569
BBX	AP3B1	0.156658556658994
ATF4	ARL15	0.15650961297284
BACH1	ATP5D	0.156388099918825
ATF2	AURKB	0.156220818193812
BBX	ATAD5	0.155987695317689
ATF2	ATP6V1G1	0.155901722052624
ATF4	AC011288.2	0.15586997326854
BACH1	ACYP2	0.15572318983637
AR	A2M	0.155645251473537
ATF2	AGPAT1	0.155625413238292
ATF1	ATP5A1	0.155593244108714
ATF3	ANK3	0.155363335917875
BBX	ABT1	0.155308817788995
AR	B4GALT7	0.155241360390379
ATF2	APEH	0.155009700932028
ARID3A	ATP6V1G1	0.154958988123464
AR	ACAA1	0.15492882618355
BBX	AAK1	0.154874903106761
BBX	ADA	0.154712512509579
ARID2	APOO	0.154702814670791
ATF1	ARMCX3	0.153786661462163
ATF4	BACH1	0.153745922127507
BBX	APMAP	0.153706756613308
ATF1	ACOXL	0.153547270601571
ARID3B	ANKRD18CP	0.153340722061477
ARNT2	ANKRD26	0.15312811082126
ATF6	AUP1	0.153120480044401
ARID2	B3GALT5-AS1	0.153081425346569
ATF4	ATP5L	0.153035080665612
ATF4	ANAPC13	0.153026116048401
BACH1	ACTC1	0.153021347837131
ATF6	AC022182.2	0.152946393755067
ATF1	ATP5C1	0.152696467633434
ARID3A	AKR1A1	0.152632937068243
ARID3B	ACSBG1	0.152551608035497
BBX	B3GNT2	0.152497588980212
BBX	ACO2	0.152469660959213
ARID2	ARL10	0.152391999194957
ATF6	ABLIM1	0.152310038567259
ATF4	ACTB	0.152292828359469
ATF4	AIMP2	0.152118404340039
ATF6	ACTB	0.151844603872309
ATF4	ANXA5	0.151729591452971
ARNT2	ATXN2	0.15170978118185
ATF2	ALG1	0.151593285774495
ATF6B	ANLN	0.151456494193911
BBX	B3GALT1	0.151432767641323
ARID2	B4GALT7	0.151290836410744
ATF4	AK6	0.151290340796276
ARID2	ANKRD36	0.151203732392175
BBX	APOC1	0.150980693434376
ATF1	ARHGEF9	0.150895992463468
AR	ACTR6	0.150803377628974
ARNT2	ATG10	0.150438784662948
ARNT2	AARD	0.150398690238439
ATF2	ACOXL	0.150206803091235
ATF4	ARID3A	0.150032484569115
ATF6	BCAP29	0.149771668550109
ATF1	AUTS2	0.149752319603785
BBX	ATXN10	0.149634691305571
ARID3A	ATP5C1	0.14950989564348
ATF4	ACVR2A	0.149506833747114
ATF6B	APOA1BP	0.149355764215137
